SectionID,event_count,frequency_raw,trend_raw,mtbf_raw,age_raw,recency_raw,mtbf_days,first_event,last_event,frequency_score,trend_score,mtbf_score,age_score,recency_score,risk_score,rank,category
223,23,23,0.6097316059686139,150.3736803977273,16.999315537303218,2799.0,150.3736803977273,2009-04-12 03:09:35.270,2018-05-03 08:27:46.970,7.641196013289036,0.23075812578477345,94.23380519175404,100.0,67.07342730906797,38.28621190535496,66,Medium
1051,30,30,-0.021069992318498664,144.17295467472863,11.616700889801505,1301.0,144.17295467472863,2010-12-29 02:10:24.767,2022-06-10 02:33:00.000,9.966777408637874,0.21502207778478166,94.47157764613941,58.636650536503254,98.5903639806438,38.15914459341204,67,Medium
1488,15,15,0.0,176.8921122685185,14.439425051334702,1416.0,176.8921122685185,2015-05-05 22:19:52.000,2022-02-14 10:04:51.000,4.983388704318937,0.2155476921956894,93.21693185885006,80.32821375973069,96.17083946980854,38.09136466428449,68,Medium
1393,0,0,0.0,inf,14.439425051334702,inf,,,,0.0,0.2155476921956894,100.0,80.32821375973069,100.0,38.08670829902199,69,Medium
1500,2,2,0.0,107.33062561342592,16.999315537303218,1890.0,107.33062561342592,2020-07-13 05:51:18.000,2020-10-28 13:47:24.053,0.6644518272425249,0.2155476921956894,95.8843301847153,100.0,86.19819061645276,38.08313016117214,70,Medium
1023,4,4,0.0,0.0005324074074074074,16.999315537303218,2418.0,0.0005324074074074074,2019-05-19 12:01:49.800,2019-05-19 12:04:07.800,1.3289036544850499,0.2155476921956894,100.0,100.0,75.08941721018304,38.02794492313699,71,Medium
1476,8,8,-0.18544480791626794,348.7735168650794,16.999315537303218,1372.0,348.7735168650794,2015-07-24 00:47:36.000,2022-03-30 10:44:39.000,2.6578073089700998,0.21092156504787674,86.62598343445109,100.0,97.09657058699769,38.017816694991495,72,Medium
959,14,14,0.29903461503705986,338.44318699519226,16.999315537303218,1768.0,338.44318699519226,2009-02-10 18:05:32.367,2021-02-27 12:22:00.000,4.651162790697675,0.22300744351632645,87.02210930705067,100.0,88.7649905322954,37.96457975226294,73,Medium
1225,10,10,0.0,403.06333475180037,16.999315537303218,1326.0,403.06333475180037,2012-06-08 22:05:33.897,2022-05-15 11:46:23.000,3.322259136212625,0.2155476921956894,84.5441911050175,100.0,98.0643803913318,37.93195388086002,74,Medium
860,20,20,0.023132712573783583,166.9079121935916,15.742642026009582,2285.0,166.9079121935916,2011-01-22 23:48:31.343,2019-09-29 05:49:00.000,6.64451827242525,0.2161247634593316,93.5997850703838,90.34294130023144,77.88764990532295,37.92262872084587,75,Medium
1571,17,17,0.0,122.62105101996528,12.933607118412047,1261.0,122.62105101996528,2017-03-05 17:23:02.070,2022-07-19 15:52:03.000,5.647840531561462,0.2155476921956894,95.29800494797333,68.75657479486641,99.43193772354303,37.90908335053105,76,Medium
1298,0,0,0.0,inf,14.088980150581794,inf,,,,0.0,0.2155476921956894,100.0,77.63517778245318,100.0,37.81740470129424,77,Medium
1739,0,0,0.0,inf,13.94113620807666,inf,,,,0.0,0.2155476921956894,100.0,76.49905322953923,100.0,37.70379224600285,78,Medium
1377,16,16,0.48088534658247944,148.83826921296298,15.742642026009582,2332.0,148.83826921296298,2013-07-02 16:05:57.100,2019-08-13 05:52:34.000,5.3156146179401995,0.22754391242858474,94.29268192686555,90.34294130023144,76.89880075741637,37.50006168552411,79,Medium
1580,1,1,0.0,inf,14.622861054072553,1649.0,,2021-06-27 00:12:33.000,2021-06-27 00:12:33.000,0.33222591362126247,0.2155476921956894,100.0,81.7378497790869,91.26867241742058,37.47081821246711,80,Medium
1413,16,16,-0.0070718693725924904,151.40350526003087,14.513347022587268,1891.0,151.40350526003087,2014-08-09 20:44:02.300,2020-10-27 21:59:45.117,5.3156146179401995,0.21537127654265528,94.19431562294619,80.89627603618766,86.17715127288028,37.46051379091077,81,Medium
1506,13,13,-0.12265149921387013,200.6162114197531,13.705681040383299,1290.0,200.6162114197531,2015-11-17 02:55:00.000,2022-06-20 12:23:08.000,4.318936877076411,0.21248801402724266,92.30720974965429,74.68966968230592,98.8217967599411,37.37733850463911,82,Medium
1545,20,20,1.1202057175035856,88.6458073422271,11.72621492128679,1380.0,88.6458073422271,2017-08-10 22:46:44.667,2022-03-22 05:16:02.000,6.64451827242525,0.24349247069398097,96.60081649592388,59.47822427940248,96.92825583841784,37.34726582398915,83,Medium
1446,25,25,-0.23769252117438355,108.6604304031636,11.679671457905544,1580.0,108.6604304031636,2014-07-14 16:58:50.033,2021-09-03 13:23:18.517,8.305647840531561,0.20961818768492768,95.83333761338827,59.12055543867031,92.72038712392174,37.310143070044134,84,Medium
1229,15,15,0.0,277.52421031746024,14.392881587953456,1404.0,277.52421031746024,2011-07-08 22:14:02.200,2022-02-26 06:22:07.000,4.983388704318937,0.2155476921956894,89.3581027456226,79.97054491899853,96.4233115926783,37.30907916985276,85,Medium
1542,22,22,-0.06252046047514521,100.24030722718253,11.274469541409994,1310.0,100.24030722718253,2016-08-25 20:42:42.767,2022-05-31 21:49:36.200,7.308970099667775,0.21398804971905339,96.15621487698894,56.0067325899432,98.40100988849147,37.28365377055474,86,Medium
998,18,18,-0.0624805460905883,271.9002828839869,13.979466119096509,1454.0,271.9002828839869,2009-05-13 01:39:30.500,2022-01-07 08:58:26.000,5.980066445182724,0.21398904542780395,89.5737573462095,76.79360403955397,95.37134441405428,37.27776683177363,87,Medium
1348,10,10,0.030687964774176183,306.56173456790117,16.999315537303218,1997.0,306.56173456790117,2012-12-23 04:31:13.600,2020-07-13 05:51:18.400,3.322259136212625,0.2163132376350475,88.24463252959715,100.0,83.94698085419735,37.26049359842234,88,Medium
903,2,2,0.0,181.71574074074073,16.999315537303218,2015.0,181.71574074074073,2019-12-26 22:59:03.000,2020-06-25 16:09:43.000,0.6644518272425249,0.2155476921956894,93.03196544812342,100.0,83.5682726698927,37.24966541919776,89,Medium
350,11,11,0.0,471.2435999618056,16.999315537303218,1466.0,471.2435999618056,2009-01-31 15:29:15.633,2021-12-27 01:57:06.000,3.6544850498338874,0.2155476921956894,81.92975696878413,100.0,95.11887229118452,37.23079531336606,90,Medium
1322,10,10,-0.15531797144823803,259.26173482510285,14.622861054072553,1353.0,259.26173482510285,2015-11-28 07:34:55.000,2022-04-18 16:07:00.000,3.322259136212625,0.21167311251705903,90.05839393974279,81.7378497790869,97.49631811487481,37.15080455314841,91,Medium
1346,0,0,0.0,inf,13.204654346338124,inf,,,,0.0,0.2155476921956894,100.0,70.83946980854196,100.0,37.137833903903115,92,Medium
1400,1,1,0.0,inf,15.052703627652292,1974.0,,2020-08-05 18:44:00.000,2020-08-05 18:44:00.000,0.33222591362126247,0.2155476921956894,100.0,85.04102671996631,84.4308857563644,37.11735724044944,93,Medium
1116,8,8,0.0,474.0155756729497,16.999315537303218,1346.0,474.0155756729497,2013-03-25 08:01:59.833,2022-04-25 10:39:00.000,2.6578073089700998,0.2155476921956894,81.82346304485024,100.0,97.64359351988217,37.11317144214672,94,Medium
1439,22,22,-0.14270351862854372,141.2900180594136,11.288158795345653,1250.0,141.2900180594136,2014-06-15 04:58:51.233,2022-07-30 07:09:00.000,7.308970099667775,0.21198779408350296,94.58212646662963,56.111929307805596,99.66337050284031,37.105091757795115,95,Medium
